"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.Patientinformation.lanskod","bestallorginalforpackning.Bestallningsrader.Patientinformation.lanskod","","","",0,1,"","","","string {[]} {[]}
","lanskod","Anvandarens folkbokforda lanskod","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.Patientinformation.lanskod",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.Patientinformation.kommunkod","bestallorginalforpackning.Bestallningsrader.Patientinformation.kommunkod","","","",0,1,"","","","string {[]} {[]}
","kommunkod","Anvandarens folkbokforda kommunkod","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.Patientinformation.kommunkod",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.NPLpackid","bestallorginalforpackning.Bestallningsrader.NPLpackid","","","",0,1,"","","","string {[]} {[]}
","NPLpackid","NPLpackid","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.NPLpackid",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.varunummer","bestallorginalforpackning.Bestallningsrader.varunummer","","","",0,1,"","","","string {[]} {[]}
","varunummer","varunummer","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.varunummer",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.receptid","bestallorginalforpackning.Bestallningsrader.receptid","","","",0,1,"","","","string {[]} {[]}
","receptid","receptid","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.receptid",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.ordinationsid","bestallorginalforpackning.Bestallningsrader.ordinationsid","","","",1,1,"","","","string {[]} {[]}
","ordinationsid","ordinationsid","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.ordinationsid",1,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.dosunderlagsversion","bestallorginalforpackning.Bestallningsrader.dosunderlagsversion","","","",0,1,"","","","string {[]} {[]}
","dosunderlagsversion","dosunderlagsversion","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.dosunderlagsversion",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.bestallningsresultat","bestallorginalforpackning.Bestallningsrader.bestallningsresultat","","","",0,1,"","","","integer {[]} {[]}
","bestallningsresultat","bestallningsresultat","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.bestallningsresultat",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.bestallningsresultattext","bestallorginalforpackning.Bestallningsrader.bestallningsresultattext","","","",0,1,"","","","string {[]} {[]}
","bestallningsresultattext","bestallningsresultattext","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.bestallningsresultattext",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.bestallningsstatus","bestallorginalforpackning.Bestallningsrader.bestallningsstatus","","","",1,1,"","","","code {[]} {[]}
","bestallningsstatus","bestallningsstatus","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-bestallningsstatus-vs","",,,,"bestallorginalforpackning.Bestallningsrader.bestallningsstatus",1,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.statustidpunkt","bestallorginalforpackning.Bestallningsrader.statustidpunkt","","","",1,1,"","","","dateTime {[]} {[]}
","statustidpunkt","statustidpunkt","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.statustidpunkt",1,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.bestallningstatustext","bestallorginalforpackning.Bestallningsrader.bestallningstatustext","","","",0,1,"","","","string {[]} {[]}
","bestallningstatustext","bestallningstatustext","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.bestallningstatustext",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.meddelandefranapotek","bestallorginalforpackning.Bestallningsrader.meddelandefranapotek","","","",0,1,"","","","string {[]} {[]}
","meddelandefranapotek","meddelandefranapotek","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.meddelandefranapotek",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.onskadleveranstid","bestallorginalforpackning.Bestallningsrader.onskadleveranstid","","","",0,1,"","","","dateTime {[]} {[]}
","onskadleveranstid","onskadleveranstid","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.onskadleveranstid",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.planeradleveranstid","bestallorginalforpackning.Bestallningsrader.planeradleveranstid","","","",0,1,"","","","dateTime {[]} {[]}
","planeradleveranstid","planeradleveranstid","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.planeradleveranstid",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.dosmottagareid","bestallorginalforpackning.Bestallningsrader.dosmottagareid","","","",0,1,"","","","string {[]} {[]}
","dosmottagareid","dosmottagareid","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.dosmottagareid",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.dosmottagarenamn","bestallorginalforpackning.Bestallningsrader.dosmottagarenamn","","","",0,1,"","","","string {[]} {[]}
","dosmottagarenamn","dosmottagarenamn","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.dosmottagarenamn",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.bestallningstid","bestallorginalforpackning.Bestallningsrader.bestallningstid","","","",0,1,"","","","dateTime {[]} {[]}
","bestallningstid","bestallningstid","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.bestallningstid",0,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.bestallarefornamn","bestallorginalforpackning.Bestallningsrader.bestallarefornamn","","","",1,1,"","","","string {[]} {[]}
","bestallarefornamn","bestallarefornamn","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.bestallarefornamn",1,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.bestallareefternamn","bestallorginalforpackning.Bestallningsrader.bestallareefternamn","","","",1,1,"","","","string {[]} {[]}
","bestallareefternamn","bestallareefternamn","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.bestallareefternamn",1,1,"",""
"bestallorginalforpackning","bestallorginalforpackning.Bestallningsrader.bestallarearbetsplats","bestallorginalforpackning.Bestallningsrader.bestallarearbetsplats","","","",1,1,"","","","string {[]} {[]}
","bestallarearbetsplats","bestallarearbetsplats","","","","","","","","","",,,,,"",,,,"bestallorginalforpackning.Bestallningsrader.bestallarearbetsplats",1,1,"",""
"hamtalokaltproduktsortiment-request","hamtalokaltproduktsortiment-request","hamtalokaltproduktsortiment-request","","","",0,*,"","","","null {[]} {[]}
","HamtaLokaltProduktsortiment — Request","Logisk modell för begäran i HamtaLokaltProduktsortiment
(urn:riv:druglogistics:dosedispensing:HamtaLokaltProduktsortimentResponder:1, HamtaLokaltProduktsortimentType), inklusive SOAP-huvuden enligt WSDL.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"hamtalokaltproduktsortiment-request","hamtalokaltproduktsortiment-request.logicalAddress","hamtalokaltproduktsortiment-request.logicalAddress","","","",1,1,"","","","BackboneElement {[]} {[]}
","logicalAddress","SOAP-huvud LogicalAddress. Typen har inga element utöver utökningspunkter.","","","","","","","","","",,,,,"",,,,"hamtalokaltproduktsortiment-request.logicalAddress",1,1,"",""
"hamtalokaltproduktsortiment-request","hamtalokaltproduktsortiment-request.glnkod","hamtalokaltproduktsortiment-request.glnkod","","","",1,1,"","","","string {[]} {[]}
","glnkod","glnkod","","","","","","","","","",,,,,"",,,,"hamtalokaltproduktsortiment-request.glnkod",1,1,"",""
"hamtalokaltproduktsortiment-request","hamtalokaltproduktsortiment-request.dosaktor","hamtalokaltproduktsortiment-request.dosaktor","","","",1,1,"","","","string {[]} {[]}
","dosaktor","dosaktor","","","","","","","","","",,,,,"",,,,"hamtalokaltproduktsortiment-request.dosaktor",1,1,"",""
"hamtalokaltproduktsortiment","hamtalokaltproduktsortiment","hamtalokaltproduktsortiment","","","",0,*,"","","","null {[]} {[]}
","HamtaLokaltProduktsortiment — Response","Logisk modell för svaret i HamtaLokaltProduktsortiment
(urn:riv:druglogistics:dosedispensing:HamtaLokaltProduktsortimentResponder:1, HamtaLokaltProduktsortimentResponseType).","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"hamtalokaltproduktsortiment","hamtalokaltproduktsortiment.resultatkod","hamtalokaltproduktsortiment.resultatkod","","","",1,1,"","","","code {[]} {[]}
","resultatkod","resultatkod","","","","","","","","","",,"required","","https://fhir.inera.se/ig/druglogistics-dosedispensing/ValueSet/dosedispensing-resultatkod-vs","",,,,"hamtalokaltproduktsortiment.resultatkod",1,1,"",""
"hamtalokaltproduktsortiment","hamtalokaltproduktsortiment.meddelandetext","hamtalokaltproduktsortiment.meddelandetext","","","",1,1,"","","","string {[]} {[]}
","meddelandetext","meddelandetext","","","","","","","","","",,,,,"",,,,"hamtalokaltproduktsortiment.meddelandetext",1,1,"",""
"hamtalokaltproduktsortiment","hamtalokaltproduktsortiment.meddelandeid","hamtalokaltproduktsortiment.meddelandeid","","","",1,1,"","","","integer {[]} {[]}
","meddelandeid","meddelandeid","","","","","","","","","",,,,,"",,,,"hamtalokaltproduktsortiment.meddelandeid",1,1,"",""
